,osmid,ref,name,highway,oneway,reversed,length,weight,start,end,geometry,service,lanes,maxspeed
0,974898386,CT 122,Campbell Avenue,secondary,FALSE,FALSE,18.597,18.5746201,178537304,8488049356,,,,
1,974898386,CT 122,Campbell Avenue,secondary,FALSE,TRUE,10.99,10.97660154,178537304,3437141089,,,,
2,168521463,,,service,FALSE,FALSE,22.803,22.84515953,178548921,10847123841,,,,
3,17229394,,Rockview Street,residential,FALSE,TRUE,62.873,59.77644814,178548921,6820965786,"LINESTRING (-72.9662239 41.2891258, -72.9662483 41.2892054, -72.9662675 41.2892925, -72.9662829 41.2893482, -72.9663129 41.289402, -72.9663453 41.2894477, -72.9663927 41.2894881, -72.9664472 41.2895239, -72.9665175 41.289561, -72.966578 41.2895931)",,,
4,932573702,,,service,FALSE,FALSE,6.058,6.067299429,178552492,6828650373,,parking_aisle,,
5,"[336658614, 168521519]",,Isadore Street,"['footway', 'residential']",FALSE,"[False, True]",120.305,117.3900012,178552492,6828650370,"LINESTRING (-72.9641281 41.2886655, -72.9646479 41.2892639, -72.9648752 41.2895277, -72.9648426 41.2895748)",,,
6,168521552,,Isadore Street,residential,FALSE,TRUE,45.023,45.01331606,178552492,178586765,"LINESTRING (-72.9641281 41.2886655, -72.9639674 41.2884795, -72.9638266 41.28833)",,,
7,17210488,,Andrews Street,residential,FALSE,TRUE,20.832,20.82159541,178568269,11254263325,,,,
8,168522378,,Old Orange Avenue,residential,FALSE,TRUE,90.182,90.32310035,178568269,1797745504,"LINESTRING (-72.9637664 41.2918038, -72.9641643 41.2917775, -72.9645759 41.2917503, -72.9648379 41.2917125)",,,
9,974898386,CT 122,Campbell Avenue,secondary,FALSE,TRUE,63.839,63.76178657,178576160,178586755,,,,
10,93989345,,Campbell Avenue,secondary,FALSE,TRUE,51.992,51.8515927,178576160,1800081266,"LINESTRING (-72.9589451 41.2892753, -72.9589022 41.2888803, -72.9588801 41.288811)",,,
11,17213019,,Ruden Street,residential,FALSE,FALSE,158.132,158.5381588,178586755,3437140588,,,,
12,974898386,CT 122,Campbell Avenue,secondary,FALSE,FALSE,63.839,63.76178657,178586755,178576160,,,,
13,974898386,CT 122,Campbell Avenue,secondary,FALSE,TRUE,108.709,108.5761326,178586755,178592923,"LINESTRING (-72.9589663 41.2898492, -72.9589884 41.2901913, -72.9590231 41.2908259)",,,
14,17213019,,Ruden Street,residential,FALSE,TRUE,7.269,7.287386544,178586759,3437140588,,,,
15,17222334,,Cook Avenue,residential,FALSE,TRUE,8.061,8.057648612,178586759,1797730707,,,,
16,895597089,,,service,FALSE,FALSE,6.705,6.700990898,178586759,3437140591,,,,
17,17213019,,Ruden Street,residential,FALSE,FALSE,77.247,77.36358222,178586759,11254263330,"LINESTRING (-72.9609414 41.2897513, -72.9612832 41.2895897, -72.961724 41.2893814)",,,
18,17213019,,Ruden Street,residential,FALSE,TRUE,167.552,167.7871645,178586765,1870569530,"LINESTRING (-72.9638266 41.28833, -72.962799 41.2888449, -72.9621518 41.2891587)",,,
19,168521552,,Isadore Street,residential,FALSE,FALSE,45.023,45.01331606,178586765,178552492,"LINESTRING (-72.9638266 41.28833, -72.9639674 41.2884795, -72.9641281 41.2886655)",,,
20,974898386,CT 122,Campbell Avenue,secondary,FALSE,TRUE,23.196,23.16762483,178592923,8488049323,,,,
21,974898386,CT 122,Campbell Avenue,secondary,FALSE,FALSE,108.709,108.5761326,178592923,178586755,"LINESTRING (-72.9590231 41.2908259, -72.9589884 41.2901913, -72.9589663 41.2898492)",,,
22,17216461,,Monument Path,service,FALSE,TRUE,12.412,12.43867101,178609515,2648033695,,parking_aisle,,
23,17228636,,Pruden Street,residential,FALSE,FALSE,12.106,12.09834099,178609515,2648033700,,,,
24,17228636,,Pruden Street,residential,FALSE,TRUE,17.229,17.21784147,178609515,2648033689,,,,
25,176558911,,Ruden Place,residential,FALSE,FALSE,10.297,10.29474546,178610765,6828652805,,,2,20 mph
26,176558911,,Ruden Place,residential,FALSE,TRUE,5.688,5.686162641,178610765,1870569532,,,2,20 mph
27,728207340,,,footway,FALSE,FALSE,4.195,4.201581323,178610765,6823987625,,,,
28,"[1181443088, 728207340]",,,footway,FALSE,TRUE,15.769,12.51820141,178610765,6828652803,"LINESTRING (-72.9634205 41.2896271, -72.963379 41.2896448, -72.9633072 41.2895536)",,,
29,93800813,US 1,Boston Post Road,primary,FALSE,FALSE,52.798,52.90313954,178624550,178656003,,,4,
30,93800813,US 1,Boston Post Road,primary,FALSE,TRUE,86.884,87.03892178,178624550,10748382007,"LINESTRING (-72.9664078 41.2905894, -72.9660823 41.2907158, -72.965484 41.2909482)",,4,
31,17229394,,Rockview Street,residential,FALSE,FALSE,8.529,8.544061124,178642791,6820965786,,,,
32,17229394,,Rockview Street,residential,FALSE,TRUE,79.482,78.78674103,178642791,11254372299,"LINESTRING (-72.9666689 41.289628, -72.9667712 41.2897907, -72.9668456 41.2899616, -72.966914 41.2903129)",,,
33,93800813,US 1,Boston Post Road,primary,FALSE,TRUE,1.636,1.635035259,178655999,6386984555,,,4,
34,93800813,US 1,Boston Post Road,primary,FALSE,FALSE,128.663,128.1508234,178655999,1797743835,"LINESTRING (-72.9595033 41.2940557, -72.9598323 41.2934563, -72.9599507 41.2932606, -72.9600451 41.2931224, -72.9601569 41.2930124)",,4,
35,17228636,,Pruden Street,residential,FALSE,FALSE,40.734,40.70641047,178656002,10822616800,,,,
36,93800813,US 1,Boston Post Road,primary,FALSE,FALSE,91.958,92.12619402,178656002,5164275688,,,4,
37,93800813,US 1,Boston Post Road,primary,FALSE,TRUE,15.775,15.80413908,178656002,1197271733,,,4,
38,729371159,,,footway,FALSE,FALSE,10.773,10.76092375,178656002,3437141081,,,,
39,729371159,,,footway,FALSE,TRUE,12.174,12.15947413,178656002,3437141076,,,,
40,17229394,,Rockview Street,residential,FALSE,FALSE,11.626,11.62459675,178656003,11254372299,,,,
41,93800813,US 1,Boston Post Road,primary,FALSE,TRUE,52.798,52.90313954,178656003,178624550,,,4,
42,259398011,,Hoffman Street,residential,FALSE,FALSE,73.294,73.23220173,581431959,7376637810,,,,
43,259398011,,Hoffman Street,residential,FALSE,TRUE,20.465,20.44612647,581431959,11254263321,,,,
44,168522378,,Old Orange Avenue,residential,FALSE,FALSE,71.77,71.73079333,581431959,1797745504,"LINESTRING (-72.9653594 41.2912002, -72.965296 41.29125, -72.9648379 41.2917125)",,,
45,103700257,,,service,FALSE,TRUE,25.989,26.02838564,1197271718,1902860933,,,,
46,729371154,,,footway,FALSE,FALSE,18.349,18.39587635,1197271718,3437141077,,,,
47,103700257,,,service,FALSE,FALSE,32.318,31.19468588,1197271718,1870493041,"LINESTRING (-72.9602239 41.2921151, -72.9602777 41.2921328, -72.9603389 41.2921476, -72.9603824 41.2921529, -72.9604409 41.2921551, -72.9604755 41.2921541, -72.9605136 41.2921492, -72.9605518 41.2921412, -72.960596 41.2921267)",,,
48,176545612,,,service,FALSE,FALSE,37.748,37.69373462,1197271718,1870493045,"LINESTRING (-72.9602239 41.2921151, -72.9602295 41.2921939, -72.9602345 41.2922613, -72.9602412 41.2923528, -72.9602548 41.2924537)",,,
49,729371154,,,footway,FALSE,TRUE,52.607,51.5097478,1197271718,6833077362,"LINESTRING (-72.9602239 41.2921151, -72.9603458 41.2921009, -72.9603851 41.2920936, -72.9604205 41.2920863, -72.9604766 41.2920729, -72.9605309 41.2920556, -72.9605597 41.2920434, -72.9605885 41.2920285, -72.9606266 41.2920079, -72.9607781 41.2919141)",,,
50,93800813,US 1,Boston Post Road,primary,FALSE,FALSE,15.775,15.80413908,1197271733,178656002,,,4,
51,729371158,,,service,FALSE,TRUE,39.467,39.41851511,1197271733,1875063211,,,,
52,93800813,US 1,Boston Post Road,primary,FALSE,TRUE,118.41,118.6369048,1197271733,2463179812,"LINESTRING (-72.9619132 41.2922876, -72.9615079 41.2924281, -72.9611846 41.2925401, -72.9606262 41.2927336)",,4,
53,729371158,,,service,FALSE,FALSE,15.021,15.00260958,1197271748,1875063211,,,,
54,729371158,,,service,FALSE,TRUE,7.222,7.213389135,1197271748,3437141044,,,,
55,103700257,,,service,FALSE,TRUE,19.898,19.94866765,1197271748,1797731421,"LINESTRING (-72.961891 41.2917979, -72.961768 41.2918016, -72.961653 41.2918044)",,,
56,168520643,,,service,FALSE,TRUE,79.281,76.52744332,1797727779,1797727787,"LINESTRING (-72.9603239 41.2885226, -72.9602436 41.2885764, -72.9601308 41.288578, -72.9600791 41.2885941, -72.9597217 41.2888647, -72.9596288 41.2888986, -72.9595691 41.2889108)",,,
57,"[1070580755, 17222334]",,Cook Avenue,"['residential', 'service']",FALSE,FALSE,138.668,137.9193146,1797727779,1797730707,"LINESTRING (-72.9603239 41.2885226, -72.9603474 41.2885349, -72.9603648 41.2885486, -72.9603788 41.2885711, -72.9605241 41.2888983, -72.9605833 41.2890339, -72.9607127 41.2893018, -72.9608984 41.2896864)",,,
58,168520643,,,service,FALSE,TRUE,3.827,3.829350352,1797727787,11187909378,,,,
59,168520643,,,service,FALSE,FALSE,79.281,76.52744332,1797727787,1797727779,"LINESTRING (-72.9595691 41.2889108, -72.9596288 41.2888986, -72.9597217 41.2888647, -72.9600791 41.2885941, -72.9601308 41.288578, -72.9602436 41.2885764, -72.9603239 41.2885226)",,,
60,168520717,,,path,FALSE,FALSE,156.363,135.4904427,1797727787,3437140582,"LINESTRING (-72.9595691 41.2889108, -72.9596187 41.2889533, -72.9598069 41.2890557, -72.9598459 41.2890765, -72.9598717 41.2891067, -72.9598851 41.2891424, -72.9598885 41.2891966, -72.9598938 41.2893496, -72.9599025 41.2893809, -72.9599183 41.2894022, -72.9599482 41.2894208, -72.960103 41.2894685, -72.96025 41.2895131, -72.9602641 41.2895483, -72.9603015 41.2895843, -72.9603616 41.2896337, -72.9604434 41.2896178, -72.9605374 41.2896497, -72.9606707 41.2896223, -72.9607609 41.2896403, -72.9608389 41.2896665)",,,
61,93989345,,Campbell Avenue,secondary,FALSE,TRUE,12.213,12.20026165,1797727955,2096427235,,,,
62,93989345,,Campbell Avenue,secondary,FALSE,FALSE,33.433,33.399076,1797727955,1797730556,"LINESTRING (-72.9587313 41.2883443, -72.9587448 41.2883865, -72.9588245 41.2886367)",,,
63,168520643,,,service,FALSE,FALSE,18.033,18.07034272,1797727955,11187909376,"LINESTRING (-72.9587313 41.2883443, -72.9588732 41.2883189, -72.9589404 41.2883043)",,,
64,168520643,,,service,FALSE,FALSE,24.918,24.45916486,1797727963,1797730555,"LINESTRING (-72.9594312 41.2883258, -72.9593787 41.2884712, -72.9593916 41.288544)",,,
65,168520643,,,service,FALSE,TRUE,51.335,41.18236571,1797727963,11187909376,"LINESTRING (-72.9594312 41.2883258, -72.9594298 41.2882685, -72.9594098 41.2882401, -72.9593426 41.2882141, -72.9592676 41.2882331, -72.9589404 41.2883043)",,,
66,1207438543,,,service,FALSE,TRUE,91.208,62.88521082,1797727963,11187909378,"LINESTRING (-72.9594312 41.2883258, -72.9596207 41.2883394, -72.9596815 41.2883588, -72.9597242 41.2883936, -72.9597941 41.2886108, -72.9597901 41.2886788, -72.9597584 41.2887447, -72.9595368 41.2888864)",,,
67,168520643,,,service,FALSE,FALSE,40.644,39.92459127,1797730555,11187909378,"LINESTRING (-72.9593916 41.288544, -72.9594043 41.2886162, -72.959446 41.2887661, -72.9594781 41.2888197, -72.9595114 41.2888673, -72.9595368 41.2888864)",,,
68,168520643,,,service,FALSE,TRUE,24.918,24.45916486,1797730555,1797727963,"LINESTRING (-72.9593916 41.288544, -72.9593787 41.2884712, -72.9594312 41.2883258)",,,
69,168520699,,,path,FALSE,TRUE,48.499,48.60714179,1797730555,1797730556,"LINESTRING (-72.9593916 41.288544, -72.9588746 41.2886261, -72.9588245 41.2886367)",,,
70,93989345,,Campbell Avenue,secondary,FALSE,FALSE,19.93,19.91007665,1797730556,1800081266,,,,
71,93989345,,Campbell Avenue,secondary,FALSE,TRUE,33.433,33.399076,1797730556,1797727955,"LINESTRING (-72.9588245 41.2886367, -72.9587448 41.2883865, -72.9587313 41.2883443)",,,
72,168520699,,,path,FALSE,FALSE,48.499,48.60714179,1797730556,1797730555,"LINESTRING (-72.9588245 41.2886367, -72.9588746 41.2886261, -72.9593916 41.288544)",,,
73,17222334,,Cook Avenue,residential,FALSE,FALSE,8.061,8.057648612,1797730707,178586759,,,,
74,168520717,,,path,FALSE,TRUE,5.441,5.452095751,1797730707,3437140582,,,,
75,"[1070580755, 17222334]",,Cook Avenue,"['residential', 'service']",FALSE,TRUE,138.668,137.9193146,1797730707,1797727779,"LINESTRING (-72.9608984 41.2896864, -72.9607127 41.2893018, -72.9605833 41.2890339, -72.9605241 41.2888983, -72.9603788 41.2885711, -72.9603648 41.2885486, -72.9603474 41.2885349, -72.9603239 41.2885226)",,,
76,103700257,,,service,FALSE,TRUE,17.682,17.72758641,1797731421,6833112045,,,,
77,103700257,,,service,FALSE,FALSE,19.898,19.94866765,1797731421,1197271748,"LINESTRING (-72.961653 41.2918044, -72.961768 41.2918016, -72.961891 41.2917979)",,,
78,168520769,,,service,FALSE,TRUE,57.407,47.82727143,1797731421,1797732242,"LINESTRING (-72.961653 41.2918044, -72.9616694 41.2921414, -72.9614472 41.2922061)",,,
79,103700257,,,service,FALSE,FALSE,26.821,25.83669576,1797731663,6833112045,"LINESTRING (-72.9612226 41.2919741, -72.9612472 41.2919662, -72.9612704 41.2919555, -72.9612905 41.2919444, -72.9613141 41.2919279, -72.961339 41.2919108, -72.9613626 41.2918792, -72.9613773 41.2918513, -72.9613882 41.2918361, -72.9614095 41.2918195, -72.9614415 41.2918102)",,,
80,103700257,,,service,FALSE,TRUE,9.209,9.208767878,1797731663,6833112015,"LINESTRING (-72.9612226 41.2919741, -72.9611677 41.2919836, -72.961114 41.291987)",,,
81,168520769,,,service,FALSE,FALSE,51.417,31.90313247,1797731663,1797732242,"LINESTRING (-72.9612226 41.2919741, -72.961244 41.2922704, -72.9614472 41.2922061)",,,
82,168520899,,,service,FALSE,FALSE,44.025,43.97107058,1797732242,6833112045,,,,
83,168520769,,,service,FALSE,FALSE,57.407,47.82727143,1797732242,1797731421,"LINESTRING (-72.9614472 41.2922061, -72.9616694 41.2921414, -72.961653 41.2918044)",,,
84,168520769,,,service,FALSE,TRUE,51.417,31.90313247,1797732242,1797731663,"LINESTRING (-72.9614472 41.2922061, -72.961244 41.2922704, -72.9612226 41.2919741)",,,
85,727496770,,,service,FALSE,TRUE,6.3,6.316035108,1797732309,3437140688,,,,
86,729371158,,,service,FALSE,FALSE,59.695,59.62218715,1797732309,3437141044,,,,
87,729371163,,,service,FALSE,TRUE,46.425,45.68873038,1797732309,6833111991,"LINESTRING (-72.9618972 41.2911962, -72.9618685 41.2911634, -72.9618583 41.2911422, -72.9618545 41.2911191, -72.9618474 41.2908382, -72.9618453 41.2908086, -72.961841 41.290787)",,,
88,336658621,,,footway,FALSE,FALSE,26.6,26.5894685,1797732315,3437140670,,,,
89,336658621,,,footway,FALSE,TRUE,6.83,6.828603351,1797732315,3437140691,,,,
90,727496770,,,service,FALSE,FALSE,38.285,38.1002237,1797732315,3437140688,"LINESTRING (-72.9624266 41.2911757, -72.9623922 41.2911861, -72.96235 41.2911935, -72.9622982 41.291198, -72.9622265 41.2911998, -72.9619726 41.2911967)",,,
91,727496770,,,service,FALSE,TRUE,7.839,7.848433897,1797732315,3437140682,"LINESTRING (-72.9624266 41.2911757, -72.9624652 41.2911586, -72.9625061 41.2911383)",,,
92,93800813,US 1,Boston Post Road,primary,FALSE,FALSE,50.244,50.03955964,1797743835,2463179812,"LINESTRING (-72.9601569 41.2930124, -72.9602599 41.2929325, -72.9603623 41.2928659, -72.9604683 41.2928036, -72.9606262 41.2927336)",,4,
93,93800813,US 1,Boston Post Road,primary,FALSE,TRUE,128.663,128.1508234,1797743835,178655999,"LINESTRING (-72.9601569 41.2930124, -72.9600451 41.2931224, -72.9599507 41.2932606, -72.9598323 41.2934563, -72.9595033 41.2940557)",,4,
94,17228636,,Pruden Street,residential,FALSE,FALSE,1.763,1.761581269,1797745358,6839106008,,,,
95,17228636,,Pruden Street,residential,FALSE,TRUE,14.929,14.91730011,1797745358,2648033700,,,,
96,168522344,,,service,FALSE,TRUE,5.467,5.478529374,1797745358,6839106054,,,,
97,168522378,,Old Orange Avenue,residential,FALSE,FALSE,90.182,90.32310035,1797745504,178568269,"LINESTRING (-72.9648379 41.2917125, -72.9645759 41.2917503, -72.9641643 41.2917775, -72.9637664 41.2918038)",,,
98,168522378,,Old Orange Avenue,residential,FALSE,TRUE,71.77,71.73079333,1797745504,581431959,"LINESTRING (-72.9648379 41.2917125, -72.965296 41.29125, -72.9653594 41.2912002)",,,
99,974898386,CT 122,Campbell Avenue,secondary,FALSE,FALSE,122.408,122.259553,1798792618,8488049323,,,,
100,974898386,CT 122,Campbell Avenue,secondary,FALSE,TRUE,21.804,21.77796718,1798792618,8488049337,,,,
101,93989345,,Campbell Avenue,secondary,FALSE,TRUE,19.93,19.91007665,1800081266,1797730556,,,,
102,93989345,,Campbell Avenue,secondary,FALSE,FALSE,51.992,51.8515927,1800081266,178576160,"LINESTRING (-72.9588801 41.288811, -72.9589022 41.2888803, -72.9589451 41.2892753)",,,
103,238485656,,,service,FALSE,TRUE,30.441,30.4045129,1870493036,2463179812,,,,
104,176545612,,,service,FALSE,FALSE,37.098,37.04516434,1870493036,1870493041,"LINESTRING (-72.9606135 41.29246, -72.9606137 41.2923996, -72.9606065 41.2922997, -72.960596 41.2921267)",,,
105,176545612,,,service,FALSE,TRUE,40.171,30.05364467,1870493036,1870493045,"LINESTRING (-72.9606135 41.29246, -72.9605862 41.2925021, -72.960518 41.2925394, -72.9604372 41.2925494, -72.9603582 41.2925484, -72.9602908 41.2925211, -72.9602548 41.2924537)",,,
106,103700257,,,service,FALSE,FALSE,20.007,19.89599639,1870493041,3437141069,"LINESTRING (-72.960596 41.2921267, -72.9606755 41.2920749, -72.9607148 41.2920531, -72.9607522 41.2920366, -72.9607909 41.2920243)",,,
107,103700257,,,service,FALSE,TRUE,32.318,31.19468588,1870493041,1197271718,"LINESTRING (-72.960596 41.2921267, -72.9605518 41.2921412, -72.9605136 41.2921492, -72.9604755 41.2921541, -72.9604409 41.2921551, -72.9603824 41.2921529, -72.9603389 41.2921476, -72.9602777 41.2921328, -72.9602239 41.2921151)",,,
108,176545612,,,service,FALSE,TRUE,37.098,37.04516434,1870493041,1870493036,"LINESTRING (-72.960596 41.2921267, -72.9606065 41.2922997, -72.9606137 41.2923996, -72.9606135 41.29246)",,,
109,176545612,,,service,FALSE,FALSE,40.171,30.05364467,1870493045,1870493036,"LINESTRING (-72.9602548 41.2924537, -72.9602908 41.2925211, -72.9603582 41.2925484, -72.9604372 41.2925494, -72.960518 41.2925394, -72.9605862 41.2925021, -72.9606135 41.29246)",,,
110,176545612,,,service,FALSE,TRUE,37.748,37.69373462,1870493045,1197271718,"LINESTRING (-72.9602548 41.2924537, -72.9602412 41.2923528, -72.9602345 41.2922613, -72.9602295 41.2921939, -72.9602239 41.2921151)",,,
111,771717042,,,footway,FALSE,FALSE,20.239,20.2909274,1870493045,7204268280,"LINESTRING (-72.9602548 41.2924537, -72.9602253 41.2924541, -72.9600126 41.2924572)",,,
112,17213019,,Ruden Street,residential,FALSE,TRUE,43.483,43.54171785,1870569530,11254263330,,,,
113,1181443092,,Ruden Place,residential,FALSE,FALSE,7.383,7.382474157,1870569530,3437140567,,,2,20 mph
114,17213019,,Ruden Street,residential,FALSE,FALSE,167.552,167.7871645,1870569530,178586765,"LINESTRING (-72.9621518 41.2891587, -72.962799 41.2888449, -72.9638266 41.28833)",,,
115,176558911,,Ruden Place,residential,FALSE,FALSE,5.688,5.686162641,1870569532,178610765,,,2,20 mph
116,259398025,,,service,FALSE,TRUE,3.846,3.851793099,1870569532,6823987639,,,,
117,176558911,,Ruden Place,residential,FALSE,TRUE,35.194,33.74127916,1870569532,5787273292,"LINESTRING (-72.9634536 41.2896718, -72.9634531 41.2896993, -72.9634366 41.2897256, -72.9631512 41.2898725)",,2,20 mph
118,1181443086,,,footway,FALSE,TRUE,8.044,8.036964782,1870569535,10971672099,,,,
119,176558911,,Ruden Place,residential,FALSE,FALSE,25.633,24.12454445,1870569535,5787273292,"LINESTRING (-72.9628775 41.2899401, -72.9629269 41.2899533, -72.9629737 41.289952, -72.9630236 41.289937, -72.9631512 41.2898725)",,2,20 mph
120,176558911,,Ruden Place,residential,FALSE,TRUE,15.651,15.5958054,1870569535,10971672081,"LINESTRING (-72.9628775 41.2899401, -72.9628407 41.2899137, -72.9627683 41.289837, -72.9627621 41.2898299)",,2,20 mph
121,1181443086,,,footway,FALSE,FALSE,38.919,38.86860432,1870569535,10971672103,"LINESTRING (-72.9628775 41.2899401, -72.9629227 41.2898786, -72.9629934 41.2897862, -72.9630734 41.2897007, -72.9631255 41.2896443)",,,
122,177039980,,,service,FALSE,TRUE,8.492,8.51413949,1875063211,3437141061,,,,
123,729371158,,,service,FALSE,FALSE,39.467,39.41851511,1875063211,1197271733,,,,
124,729371158,,,service,FALSE,TRUE,15.021,15.00260958,1875063211,1197271748,,,,
125,177039981,,,service,FALSE,FALSE,65.893,0,1875063213,1875063213,"LINESTRING (-72.9624318 41.2918583, -72.9624019 41.2917781, -72.9624014 41.2916544, -72.9624944 41.2916251, -72.9625879 41.2917763, -72.9624318 41.2918583)",,,
126,177039981,,,service,FALSE,TRUE,65.893,,1875063213,1875063213,"LINESTRING (-72.9624318 41.2918583, -72.9625879 41.2917763, -72.9624944 41.2916251, -72.9624014 41.2916544, -72.9624019 41.2917781, -72.9624318 41.2918583)",,,
127,"[177039980, 177039981]",,,service,FALSE,FALSE,38.182,36.99788841,1875063213,3437141061,"LINESTRING (-72.9624318 41.2918583, -72.9623057 41.2919187, -72.9622732 41.2919295, -72.9622394 41.2919348, -72.9620754 41.291935, -72.962002 41.2919351)",,,
128,179855793,,,service,FALSE,TRUE,30.615,30.57745199,1902860919,3437141078,,,,
129,103700257,,,service,FALSE,FALSE,25.989,26.02838564,1902860933,1197271718,,,,
130,179855793,,,service,FALSE,FALSE,15.36,15.34135913,1902860933,3437141078,,,,
131,103700257,,,service,FALSE,TRUE,16.084,16.0052695,1902860933,3437141059,"LINESTRING (-72.9599603 41.291991, -72.9598941 41.2919474, -72.9598561 41.2919194, -72.9598272 41.2918876)",,,
132,729371150,,,footway,FALSE,FALSE,6.721,6.731035356,1902860937,6817639022,,,,
133,729371150,,,footway,FALSE,TRUE,5.569,5.577834924,1902860937,6817639023,,,,
134,895597089,,,service,FALSE,FALSE,15.901,15.41234792,1902860937,1902860945,"LINESTRING (-72.9610343 41.2899817, -72.9610237 41.2900025, -72.9610113 41.2900175, -72.9609987 41.2900284, -72.9609773 41.2900431, -72.9609493 41.2900601, -72.9609022 41.2900783)",,,
135,895597089,,,service,FALSE,TRUE,20.611,20.10887698,1902860937,3437140591,"LINESTRING (-72.9610343 41.2899817, -72.9610399 41.2899651, -72.9610415 41.2899458, -72.9610369 41.289927, -72.9610294 41.289904, -72.9609737 41.2898065)",,,
136,179855798,,,service,FALSE,TRUE,19.327,19.36361977,1902860938,1902860970,,,,
137,"[179855797, 179855791]",,,service,FALSE,"[False, True]",74.538,48.02674639,1902860938,1902860942,"LINESTRING (-72.960518 41.2902194, -72.960708 41.2906787, -72.9607478 41.2906571, -72.9608901 41.2905484)",parking_aisle,,
138,"[103700257, 179855798]",,,service,FALSE,FALSE,109.012,99.42172073,1902860938,8324913448,"LINESTRING (-72.960518 41.2902194, -72.9603039 41.2902908, -72.9601722 41.2903316, -72.9601041 41.2903588, -72.9600404 41.2903935, -72.959992 41.2904261, -72.9599484 41.290464, -72.9599046 41.290509, -72.959869 41.2905486, -72.959831 41.2906007, -72.9598069 41.2906435, -72.9597919 41.2906753, -72.9597794 41.2907135, -72.9597707 41.2907564, -72.9597668 41.2907993, -72.959765 41.2908492, -72.9597655 41.2909117)",,,
139,179855794,,,service,FALSE,FALSE,46.891,46.84883664,1902860942,1902860970,,parking_aisle,,
140,179855791,,,service,FALSE,FALSE,60.372,52.2189194,1902860942,1902860945,"LINESTRING (-72.9608901 41.2905484, -72.9609951 41.2904815, -72.9610375 41.2904439, -72.9610497 41.2904252, -72.9610575 41.2904056, -72.9610575 41.2903841, -72.9610484 41.2903608, -72.96094 41.2901571, -72.9609022 41.2900783)",parking_aisle,,
141,"[179855797, 179855791]",,,service,FALSE,"[False, True]",74.538,48.02674639,1902860942,1902860938,"LINESTRING (-72.9608901 41.2905484, -72.9607478 41.2906571, -72.960708 41.2906787, -72.960518 41.2902194)",parking_aisle,,
142,179855798,,,service,FALSE,FALSE,16.405,16.43423907,1902860945,1902860970,,,,
143,179855791,,,service,FALSE,TRUE,60.372,52.2189194,1902860945,1902860942,"LINESTRING (-72.9609022 41.2900783, -72.96094 41.2901571, -72.9610484 41.2903608, -72.9610575 41.2903841, -72.9610575 41.2904056, -72.9610497 41.2904252, -72.9610375 41.2904439, -72.9609951 41.2904815, -72.9608901 41.2905484)",parking_aisle,,
144,895597089,,,service,FALSE,TRUE,15.901,15.41234792,1902860945,1902860937,"LINESTRING (-72.9609022 41.2900783, -72.9609493 41.2900601, -72.9609773 41.2900431, -72.9609987 41.2900284, -72.9610113 41.2900175, -72.9610237 41.2900025, -72.9610343 41.2899817)",,,
145,179855794,,,service,FALSE,TRUE,46.891,46.84883664,1902860970,1902860942,,parking_aisle,,
146,179855798,,,service,FALSE,FALSE,19.327,19.36361977,1902860970,1902860938,,,,
147,179855798,,,service,FALSE,TRUE,16.405,16.43423907,1902860970,1902860945,,,,
148,93989345,,Campbell Avenue,secondary,FALSE,FALSE,12.213,12.20026165,2096427235,1797727955,,,,
149,238485656,,,service,FALSE,FALSE,30.441,30.4045129,2463179812,1870493036,,,,
150,93800813,US 1,Boston Post Road,primary,FALSE,FALSE,118.41,118.6369048,2463179812,1197271733,"LINESTRING (-72.9606262 41.2927336, -72.9611846 41.2925401, -72.9615079 41.2924281, -72.9619132 41.2922876)",,4,
151,93800813,US 1,Boston Post Road,primary,FALSE,TRUE,50.244,50.03955964,2463179812,1797743835,"LINESTRING (-72.9606262 41.2927336, -72.9604683 41.2928036, -72.9603623 41.2928659, -72.9602599 41.2929325, -72.9601569 41.2930124)",,4,
152,259398017,,,service,FALSE,TRUE,45.5,45.56212014,2648033480,2648033510,,parking_aisle,,
153,1181443091,,,service,FALSE,FALSE,21.56,19.34033361,2648033480,10971723726,"LINESTRING (-72.9628689 41.2892229, -72.9629504 41.2891817, -72.9630036 41.2891582, -72.9630505 41.289155, -72.9630918 41.2891775)",parking_aisle,,
154,1181443091,,,service,FALSE,TRUE,52.684,39.64903677,2648033480,9411480770,"LINESTRING (-72.9628689 41.2892229, -72.9629812 41.2893531, -72.9626291 41.2895307)",parking_aisle,,
155,176558911,,Ruden Place,residential,FALSE,FALSE,10.328,10.32779682,2648033484,9411480786,,,2,20 mph
156,259398033,,,service,FALSE,FALSE,102.711,102.8543138,2648033484,2648033598,,parking_aisle,,
157,728212669,,,service,FALSE,FALSE,80.92,81.03855369,2648033484,10971723727,,parking_aisle,,
158,1181443092,,Ruden Place,residential,FALSE,TRUE,12.758,12.75815208,2648033484,3437140567,"LINESTRING (-72.9622865 41.2893089, -72.9622278 41.2892448, -72.9621999 41.2892144)",,2,20 mph
159,168521463,,,service,FALSE,TRUE,39.958,40.0318719,2648033503,10847123841,,,,
160,727865716,,,service,FALSE,TRUE,18.025,18.01541355,2648033503,6820965801,,parking_aisle,,
161,168521463,,,service,FALSE,FALSE,19.695,19.73073822,2648033503,6820965803,"LINESTRING (-72.9655488 41.2893733, -72.9654327 41.2894158, -72.9653373 41.2894515)",,,
